Dataset: Northeast US Fall,,,,,,
Species Name: American lobster (Homarus americanus),,,,,,
,,,,,,
HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
199804 0 1730 00 2 0,1730,39.35,-73.366667,47,1998,0
199804 0 1730 00 3 0,1730,38.866667,-73.983333,41,1998,0
199804 0 1730 00 4 0,1730,39.6,-73.683333,31,1998,0
199804 0 1730 00 5 0,1730,39.45,-73.6,34,1998,0
199804 0 1740 00 1 0,1740,39.283333,-73.1,66,1998,0
199804 0 1740 00 2 0,1740,38.966667,-73.1,83,1998,0.6
199804 0 1740 00 3 0,1740,38.816667,-73.25,77,1998,0.3
199804 0 1740 00 4 0,1740,39.016667,-73.25,69,1998,0
199804 0 1750 00 1 0,1750,38.75,-73.116667,121,1998,0.3
199804 0 1750 00 2 0,1750,39.066667,-72.85,94,1998,0
199804 0 1760 00 1 0,1760,38.966667,-72.866667,114,1998,0
199804 0 3020 00 1 0,3020,41.083333,-71.65,31,1998,0
199804 0 3050 00 1 0,3050,40.933333,-72.116667,19,1998,0
199804 0 3050 00 2 0,3050,40.883333,-72.216667,21,1998,0
199804 0 3080 00 1 0,3080,40.6,-73.116667,22,1998,0
199804 0 3080 00 2 0,3080,40.766667,-72.6,22,1998,0
199804 0 3110 00 1 0,3110,40.316667,-73.666667,25,1998,0
199804 0 3110 00 2 0,3110,40.516667,-73.216667,23,1998,0
199804 0 3140 00 1 0,3140,40.383333,-73.7,25,1998,0.2
199804 0 3140 00 2 0,3140,40.483333,-73.766667,26,1998,0.3
199804 0 3170 00 1 0,3170,39.733333,-73.933333,23,1998,0
199804 0 3170 00 2 0,3170,39.9,-73.883333,25,1998,0
199804 0 3200 00 1 0,3200,39.6,-73.916667,26,1998,0
199804 0 3200 00 2 0,3200,39.316667,-74.166667,26,1998,0
199804 0 3230 00 1 0,3230,39.15,-74.3,21,1998,0
199804 0 3230 00 2 0,3230,39.1,-74.5,18,1998,0
199908 0 1010 00 1 0,1010,40.071833,-72.819167,53,1999,0
199908 0 1010 00 2 0,1010,40.013167,-73.521333,41,1999,0
199908 0 1010 00 3 0,1010,39.982167,-72.972167,50,1999,0
199908 0 1010 00 4 0,1010,40.437,-73.363667,27,1999,0
199908 0 1010 00 5 0,1010,40.405333,-72.877,41,1999,0
199908 0 1010 00 6 0,1010,40.687,-72.629,32,1999,0
199908 0 1010 00 7 0,1010,39.9285,-73.366,47,1999,3.5
199908 0 1020 00 1 0,1020,39.479667,-72.779333,66,1999,0
199908 0 1020 00 2 0,1020,39.431167,-72.855667,66,1999,0.5
199908 0 1020 00 3 0,1020,39.727333,-72.709667,67,1999,0
199908 0 1020 00 4 0,1020,39.855167,-72.081167,89,1999,0.6
199908 0 1020 00 5 0,1020,40.421,-72.223167,55,1999,0.3
199908 0 1020 00 6 0,1020,39.868667,-72.443,74,1999,0.5
199908 0 1190 00 4 0,1190,41.065,-68.220833,45,1999,2.8
199908 0 1020 00 7 0,1020,40.148333,-72.4555,60,1999,0
199908 0 1190 00 5 0,1190,41.702167,-67.278667,50,1999,1.8
199908 0 1030 00 1 0,1030,39.353167,-72.646333,113,1999,1.2
199908 0 1190 00 6 0,1190,41.154167,-67.467833,54,1999,0
199908 0 1030 00 2 0,1030,39.602,-72.443333,180,1999,0.9
199908 0 1190 00 7 0,1190,41.137667,-68.194,44,1999,1.2
199908 0 1190 00 8 0,1190,40.985333,-67.817333,49,1999,0
199908 0 1040 00 1 0,1040,39.617,-72.436167,251,1999,0.2
199908 0 1190 00 9 0,1190,41.352667,-67.866333,40,1999,0
199908 0 1050 00 1 0,1050,40.987167,-71.7845,35,1999,0.3
199908 0 1200 00 1 0,1200,41.911833,-67.514333,47,1999,1.1
199908 0 1050 00 3 0,1050,40.679667,-72.018833,48,1999,0
199908 0 1200 00 2 0,1200,41.4955,-68.364333,45,1999,0
199908 0 1050 00 4 0,1050,40.803333,-72.21,35,1999,0.3
199908 0 1200 00 3 0,1200,41.891,-67.848167,49,1999,9
199908 0 1050 00 5 0,1050,40.611833,-71.970667,54,1999,0
199908 0 1200 00 4 0,1200,41.725333,-68.104167,37,1999,15.6
199908 0 1050 00 6 0,1050,41.1075,-71.073667,36,1999,0.1
199908 0 1200 00 5 0,1200,42.0535,-67.21,49,1999,1.1
199908 0 1060 00 1 0,1060,40.560667,-71.314833,63,1999,0
199908 0 1200 00 6 0,1200,41.513833,-68.1755,34,1999,2.4
199908 0 1060 00 2 0,1060,40.470333,-71.160333,75,1999,2
199908 0 1210 00 1 0,1210,42.100667,-66.114,95,1999,0
199908 0 1060 00 3 0,1060,40.7525,-70.746667,58,1999,1.1
199908 0 1210 00 2 0,1210,41.938,-67.8725,79,1999,6.1
199908 0 1210 00 3 0,1210,42.106833,-66.395667,88,1999,0
199908 0 1060 00 4 0,1060,40.518667,-71.688667,71,1999,0.3
199908 0 1210 00 4 0,1210,41.766333,-68.249,71,1999,1
199908 0 1060 00 5 0,1060,40.481333,-71.912833,65,1999,0.3
199908 0 1220 00 1 0,1220,42.049667,-67.936167,189,1999,1.5
199908 0 1060 00 6 0,1060,40.352667,-70.883,91,1999,1.9
199908 0 1220 00 2 0,1220,42.202833,-66.7815,208,1999,0
199908 0 1060 00 7 0,1060,40.312167,-70.974833,98,1999,1.2
199908 0 1220 00 3 0,1220,42.150667,-67.580833,176,1999,0
199908 0 1060 00 8 0,1060,40.437333,-70.970667,81,1999,1.4
199908 0 1220 00 4 0,1220,42.188333,-66.9885,178,1999,0.7
199908 0 1070 00 1 0,1070,40.268,-70.983167,111,1999,0.7
199908 0 1230 00 1 0,1230,42.04,-69.849833,103,1999,1.2
199908 0 1070 00 2 0,1070,40.1085,-71.236833,133,1999,0
199908 0 1230 00 2 0,1230,41.234333,-69.177833,92,1999,0
199908 0 1080 00 1 0,1080,40.022333,-71.2965,163,1999,2.2
199908 0 1230 00 3 0,1230,41.311,-69.331833,77,1999,0
199908 0 1090 00 1 0,1090,41.1795,-70.373333,31,1999,0
199908 0 1230 00 4 0,1230,41.436167,-68.4655,77,1999,1.7
199908 0 1090 00 2 0,1090,40.6905,-70.191333,44,1999,0
199908 0 1230 00 5 0,1230,41.6835,-69.620167,96,1999,0
199908 0 1090 00 3 0,1090,40.850333,-70.232667,37,1999,0
199908 0 1240 00 1 0,1240,41.953167,-69.764667,114,1999,0
199908 0 1240 00 3 0,1240,41.635167,-69.1165,159,1999,0
199908 0 1090 00 4 0,1090,40.634667,-69.363333,45,1999,0
199908 0 1240 00 4 0,1240,41.768833,-68.527167,193,1999,0
199908 0 1090 00 5 0,1090,40.729,-69.6165,41,1999,0
199908 0 1240 00 5 0,1240,41.479,-68.809333,145,1999,0
199908 0 1100 00 1 0,1100,40.099833,-69.793833,104,1999,0.4
199908 0 1240 00 6 0,1240,41.441167,-69.170667,147,1999,0
199908 0 1100 00 2 0,1100,40.524667,-70.416,63,1999,0
199908 0 1240 00 7 0,1240,42.265667,-69.0195,188,1999,0
199908 0 1100 00 3 0,1100,40.889833,-69.175,65,1999,1.2
199908 0 1250 00 1 0,1250,41.4505,-69.584833,30,1999,11.2
199908 0 1100 00 4 0,1100,40.571,-70.409833,61,1999,1.4
199908 0 1250 00 2 0,1250,41.5385,-69.668167,33,1999,9.8
199908 0 1100 00 5 0,1100,40.724833,-69.011167,67,1999,3.9
199908 0 1250 00 3 0,1250,41.536667,-69.602667,38,1999,9.5
199908 0 1100 00 6 0,1100,40.322333,-69.031667,86,1999,0
199908 0 1250 00 4 0,1250,41.229833,-69.372667,50,1999,0.2
199908 0 1100 00 7 0,1100,40.317333,-70.1175,84,1999,0.6
199908 0 1260 00 1 0,1260,42.138333,-70.0255,86,1999,1.8
199908 0 1380 00 3 0,1380,43.448333,-69.0875,162,1999,0
199908 0 1100 00 8 0,1100,40.279333,-69.952,85,1999,0
199908 0 1260 00 2 0,1260,42.2765,-70.084,95,1999,0
199908 0 1380 00 4 0,1380,43.489667,-68.9195,113,1999,7.1
199908 0 1110 00 1 0,1110,40.017667,-69.5325,110,1999,0.1
199908 0 1260 00 3 0,1260,43.149667,-70.082833,72,1999,0
199908 0 1380 00 5 0,1380,43.4265,-68.408333,184,1999,0
199908 0 1110 00 2 0,1110,40.106833,-69.2165,112,1999,0.5
199908 0 1260 00 4 0,1260,42.366333,-70.161833,75,1999,0
199908 0 1380 00 6 0,1380,43.479333,-68.327,178,1999,0
199908 0 1260 00 5 0,1260,42.975667,-70.037833,70,1999,0
199908 0 1120 00 1 0,1120,40.114,-68.838833,230,1999,1.7
199908 0 1380 00 7 0,1380,43.809333,-68.466,133,1999,4.2
199908 0 1260 00 6 0,1260,42.3505,-70.317167,30,1999,2.1
199908 0 1130 00 1 0,1130,40.851167,-67.138167,88,1999,1.6
199908 0 1380 00 8 0,1380,43.592167,-69.109167,133,1999,2.1
199908 0 1130 00 2 0,1130,41.014667,-67.362,69,1999,0
199908 0 1260 00 7 0,1260,42.297833,-70.491333,79,1999,17.1
199908 0 1390 00 1 0,1390,44.1905,-67.978667,75,1999,11.9
199908 0 1130 00 3 0,1130,40.735667,-67.653,76,1999,0
199908 0 1260 00 8 0,1260,42.497833,-70.205167,75,1999,0
199908 0 1390 00 2 0,1390,43.925167,-68.741833,91,1999,94.6
199908 0 1130 00 4 0,1130,40.9335,-67.477333,72,1999,0
199908 0 1130 00 5 0,1130,40.767167,-68.025333,68,1999,0
199908 0 1260 00 9 0,1260,42.138,-70.194167,53,1999,0.4
199908 0 1390 00 3 0,1390,44.312667,-67.538333,98,1999,0.3
199908 0 1130 00 6 0,1130,40.259333,-68.795,100,1999,0.7
199908 0 1270 00 1 0,1270,43.191833,-69.949,152,1999,0
199908 0 1390 00 4 0,1390,43.936667,-68.338333,107,1999,14
199908 0 1130 00 7 0,1130,40.6535,-68.456333,66,1999,0
199908 0 1390 00 5 0,1390,43.990667,-68.287167,100,1999,12.4
199908 0 1270 00 2 0,1270,42.900167,-70.215833,119,1999,0
199908 0 1130 00 8 0,1130,40.635333,-68.852167,62,1999,0
199908 0 1400 00 1 0,1400,43.529167,-70.035333,83,1999,24.9
199908 0 1270 00 3 0,1270,42.691167,-69.978833,177,1999,0
199908 0 1400 00 2 0,1400,43.560167,-69.8725,84,1999,9.4
199908 0 1130 00 9 0,1130,40.801167,-66.873,100,1999,1.1
199908 0 1270 00 4 0,1270,42.8105,-70.090167,108,1999,0
199908 0 1400 00 3 0,1400,42.900833,-70.4765,110,1999,0.3
199908 0 1140 00 1 0,1140,40.563,-67.1735,161,1999,6.3
199908 0 1270 00 5 0,1270,42.151167,-69.808667,141,1999,0
199908 0 1610 00 1 0,1610,36.4895,-74.903167,34,1999,0
199908 0 1270 00 6 0,1270,42.307,-69.934667,191,1999,0
199908 0 1140 00 2 0,1140,40.393167,-68.079667,140,1999,0
199908 0 1610 00 2 0,1610,36.431667,-75.514,25,1999,0
199908 0 1140 00 3 0,1140,40.559333,-67.429167,116,1999,0
199908 0 1270 00 7 0,1270,42.74,-69.985833,160,1999,0
199908 0 1610 00 3 0,1610,36.1885,-75.315333,31,1999,0
199908 0 1150 00 1 0,1150,40.532,-67.078667,328,1999,1.8
199908 0 1270 00 8 0,1270,43.059833,-70.216167,174,1999,0
199908 0 1620 00 1 0,1620,36.116333,-74.8215,102,1999,0
199908 0 1160 00 1 0,1160,41.334833,-66.389,92,1999,16.2
199908 0 1280 00 1 0,1280,41.937667,-69.220333,203,1999,0
199908 0 1620 00 2 0,1620,35.979167,-74.86,102,1999,0
199908 0 1630 00 1 0,1630,36.009,-74.8045,156,1999,0
199908 0 1160 00 10 ,1160,41.6375,-66.575167,71,1999,2.4
199908 0 1280 00 2 0,1280,42.095,-69.416,200,1999,0
199908 0 1630 00 2 0,1630,36.39,-74.7805,129,1999,0
199908 0 1160 00 2 0,1160,41.279,-66.5415,88,1999,7.5
199908 0 1280 00 3 0,1280,42.4405,-69.859,221,1999,0
199908 0 1650 00 1 0,1650,36.641833,-75.107,27,1999,0
199908 0 1160 00 3 0,1160,41.978333,-66.888167,60,1999,0
199908 0 1280 00 4 0,1280,42.6515,-69.836667,239,1999,0
199908 0 1650 00 2 0,1650,36.681167,-75.644667,20,1999,0
199908 0 1160 00 4 0,1160,41.9305,-66.2435,78,1999,0
199908 0 1280 00 5 0,1280,42.2295,-69.788667,225,1999,0
199908 0 1160 00 5 0,1160,41.448667,-66.787,76,1999,5.3
199908 0 1280 00 6 0,1280,42.396333,-69.325833,240,1999,0
199908 0 1160 00 6 0,1160,41.894,-66.641167,72,1999,0
199908 0 1650 00 3 0,1650,36.954167,-74.940333,41,1999,0
199908 0 1280 00 7 0,1280,42.305667,-69.6105,236,1999,0
199908 0 1160 00 7 0,1160,41.724,-66.3065,83,1999,2.9
199908 0 1650 00 4 0,1650,37.064167,-75.150667,35,1999,0
199908 0 1290 00 1 0,1290,42.361667,-65.8415,197,1999,2.1
199908 0 1160 00 8 0,1160,41.0095,-66.792167,74,1999,4.7
199908 0 1650 00 5 0,1650,37.734667,-74.712667,48,1999,0
199908 0 1290 00 2 0,1290,42.7245,-67.847833,185,1999,0
199908 0 1160 00 9 0,1160,41.5625,-66.388167,84,1999,11.5
199908 0 1650 00 6 0,1650,37.565833,-75.013833,29,1999,0
199908 0 1290 00 3 0,1290,42.016,-65.769667,252,1999,0
199908 0 1650 00 7 0,1650,37.187333,-75.314167,29,1999,0
199908 0 1170 00 1 0,1170,41.8525,-65.8585,125,1999,2.4
199908 0 1290 00 5 0,1290,42.065167,-65.675833,264,1999,0
199908 0 1660 00 1 0,1660,37.183333,-74.6555,86,1999,0
199908 0 1170 00 2 0,1170,41.5305,-66.035833,123,1999,4.1
199908 0 1290 00 6 0,1290,42.731667,-67.266333,209,1999,0
199908 0 1660 00 2 0,1660,36.769833,-74.764667,68,1999,0
199908 0 1170 00 3 0,1170,41.7695,-65.79,134,1999,1.5
199908 0 1660 00 3 0,1660,37.274833,-74.652333,83,1999,0.8
199908 0 1290 00 7 0,1290,42.317333,-67.705333,229,1999,1.1
199908 0 1180 00 1 0,1180,41.852333,-65.725,290,1999,0
199908 0 1290 00 8 0,1290,42.282667,-67.975167,192,1999,0
199908 0 1670 00 1 0,1670,37.11,-74.719167,153,1999,0.1
199908 0 1190 00 1 0,1190,40.868,-68.647833,58,1999,0.4
199908 0 1300 00 1 0,1300,42.4325,-66.5945,298,1999,0
199908 0 1670 00 2 0,1670,37.3895,-74.493167,131,1999,0
199908 0 1190 00 2 0,1190,41.774333,-67.117167,54,1999,4.4
199908 0 1300 00 2 0,1300,42.351833,-67.420333,306,1999,0
199908 0 1690 00 1 0,1690,38.031,-74.336,54,1999,0
199908 0 1190 00 3 0,1190,41.318667,-67.15,54,1999,1.5
199908 0 1300 00 3 0,1300,42.313,-66.871,290,1999,0
199908 0 1690 00 2 0,1690,38.104833,-74.744667,25,1999,0
199908 0 1340 00 1 0,1340,44.050333,-67.439333,182,1999,5.2
199908 0 1690 00 3 0,1690,37.778,-74.662667,49,1999,0
199908 0 1340 00 2 0,1340,43.8035,-66.906667,138,1999,9.6
199908 0 1690 00 4 0,1690,38.600333,-74.715333,20,1999,0
199908 0 1340 00 3 0,1340,43.888667,-66.926833,146,1999,0
199908 0 1690 00 5 0,1690,38.8955,-74.3195,34,1999,0.4
199908 0 1340 00 4 0,1340,43.415333,-66.874667,206,1999,0
199908 0 1690 00 6 0,1690,38.855333,-74.545,24,1999,0
199908 0 1340 00 6 0,1340,43.654333,-66.524,106,1999,24.2
199908 0 1700 00 1 0,1700,37.855167,-74.444667,57,1999,0
199908 0 1700 00 2 0,1700,38.618167,-73.794167,56,1999,0
199908 0 1360 00 1 0,1360,43.367833,-67.272667,192,1999,0
199908 0 1700 00 3 0,1700,37.9575,-74.278333,68,1999,0
199908 0 1360 00 2 0,1360,43.281,-67.822333,239,1999,0
199908 0 1700 00 4 0,1700,37.8775,-74.365333,63,1999,0
199908 0 1360 00 3 0,1360,43.024,-67.614833,185,1999,0
199908 0 1710 00 1 0,1710,38.010333,-73.928667,143,1999,0
199908 0 1360 00 4 0,1360,43.307333,-67.459333,198,1999,0
199908 0 1730 00 1 0,1730,39.111667,-73.455333,53,1999,0
199908 0 1360 00 5 0,1360,43.417833,-66.981833,203,1999,0.6
199908 0 1730 00 2 0,1730,38.9765,-74.277,30,1999,0
199908 0 1360 00 6 0,1360,42.978,-67.350667,214,1999,0.5
199908 0 1730 00 3 0,1730,39.261667,-73.3715,50,1999,0.9
199908 0 1360 00 7 0,1360,42.812,-66.947667,185,1999,0.6
199908 0 1730 00 4 0,1730,39.273,-73.849667,36,1999,0
199908 0 1360 00 8 0,1360,43.9025,-67.550333,206,1999,1.5
199908 0 1730 00 5 0,1730,39.6445,-73.671333,32,1999,0
199908 0 1360 00 9 0,1360,43.383667,-67.055167,214,1999,1.3
199908 0 1740 00 1 0,1740,39.085333,-73.1745,67,1999,0
199908 0 1370 00 1 0,1370,43.031,-69.143167,129,1999,0
199908 0 1370 00 10 ,1370,42.919167,-69.555333,160,1999,0
199908 0 1370 00 2 0,1370,42.973333,-69.703,137,1999,2.7
199908 0 1370 00 3 0,1370,43.191667,-69.8535,169,1999,0
199908 0 1740 00 2 0,1740,38.978667,-73.451833,54,1999,0
199908 0 1370 00 4 0,1370,43.1785,-69.644167,65,1999,0
199908 0 1740 00 3 0,1740,39.103,-72.947,84,1999,0.3
199908 0 1370 00 5 0,1370,42.675667,-68.818667,145,1999,0
199908 0 1740 00 4 0,1740,38.951,-73.2075,73,1999,0
199908 0 1370 00 6 0,1370,43.0655,-68.687,184,1999,0
199908 0 1750 00 2 0,1750,38.789167,-73.073167,124,1999,2.4
199908 0 1370 00 7 0,1370,42.8855,-68.868833,161,1999,0
199908 0 1370 00 8 0,1370,42.725667,-68.972833,154,1999,0
199908 0 1750 00 3 0,1750,38.596833,-73.2435,129,1999,2.7
199908 0 1370 00 9 0,1370,42.986333,-68.869833,166,1999,0
199908 0 1760 00 1 0,1760,39.022333,-72.8195,113,1999,0
199908 0 1380 00 1 0,1380,43.304833,-69.291167,160,1999,0
199908 0 3020 00 1 0,3020,41.098167,-71.642167,32,1999,0
199908 0 3020 00 2 0,3020,40.986333,-71.844833,28,1999,0
199908 0 1380 00 10 ,1380,43.434833,-69.645833,141,1999,0
199908 0 3050 00 1 0,3050,40.860833,-72.306167,24,1999,0
199908 0 1380 00 2 0,1380,43.352,-69.813,156,1999,2.1
199908 0 3050 00 2 0,3050,40.896667,-72.1045,29,1999,0.3
199908 0 3080 00 1 0,3080,40.736,-72.6435,29,1999,0.5
199908 0 3080 00 2 0,3080,40.557333,-73.063667,26,1999,0
199908 0 3110 00 1 0,3110,40.3955,-73.524833,24,1999,0
199908 0 3110 00 2 0,3110,40.322,-73.652667,24,1999,0
199908 0 3140 00 1 0,3140,40.4955,-73.776333,26,1999,0
199908 0 3140 00 2 0,3140,40.312833,-73.695333,26,1999,0
199908 0 3170 00 1 0,3170,39.779833,-73.833167,24,1999,0.4
199908 0 3170 00 2 0,3170,39.855667,-73.968167,20,1999,0
199908 0 3200 00 1 0,3200,39.349833,-73.989,27,1999,0
199908 0 3200 00 2 0,3200,39.562333,-73.976333,24,1999,0
199908 0 3230 00 1 0,3230,38.857,-74.6645,12,1999,0
199908 0 3230 00 2 0,3230,39.1055,-74.4175,21,1999,0
199908 0 3260 00 1 0,3260,38.517667,-74.8885,20,1999,0
199908 0 3260 00 2 0,3260,38.594,-74.900833,22,1999,0
199908 0 3290 00 1 0,3290,38.225667,-74.917167,20,1999,0
199908 0 3290 00 2 0,3290,38.107667,-74.9305,22,1999,0
199908 0 3320 00 1 0,3320,37.851667,-75.107333,22,1999,0
199908 0 3320 00 2 0,3320,37.645833,-75.3475,18,1999,0
199908 0 3350 00 1 0,3350,37.306333,-75.515333,19,1999,0
199908 0 3350 00 2 0,3350,37.4025,-75.454667,22,1999,0
199908 0 3380 00 1 0,3380,36.777,-75.711833,18,1999,0
199908 0 3380 00 2 0,3380,36.5685,-75.638833,21,1999,0
199908 0 3410 00 1 0,3410,36.481667,-75.656167,23,1999,0
199908 0 3410 00 2 0,3410,36.356333,-75.677167,21,1999,0
199908 0 3440 00 1 0,3440,35.443,-75.3405,23,1999,0
199908 0 3440 00 2 0,3440,35.212167,-75.283167,22,1999,0
199908 0 3450 00 1 0,3450,41.403833,-71.279333,27,1999,6.7
199908 0 3450 00 2 0,3450,41.396,-71.015167,21,1999,0
200005 0 1020 00 3 0,1020,39.7815,-72.519833,66,2000,0
200005 0 1020 00 4 0,1020,39.481167,-72.5415,101,2000,0
200005 0 1020 00 5 0,1020,39.682667,-72.390833,103,2000,0
200005 0 1020 00 6 0,1020,39.5565,-72.8435,61,2000,0.3
200005 0 1020 00 7 0,1020,40.052333,-72.532833,58,2000,0
200005 0 1030 00 1 0,1030,39.392,-72.5195,119,2000,0
200005 0 1030 00 2 0,1030,39.8485,-71.975,116,2000,0
200005 0 1040 00 1 0,1040,39.727667,-71.952667,184,2000,0.5
200005 0 1050 00 1 0,1050,40.933167,-70.781,51,2000,0
200005 0 1050 00 2 0,1050,40.984833,-71.197833,50,2000,0.9
200005 0 1050 00 3 0,1050,41.283167,-71.314833,35,2000,14.5
200005 0 1050 00 4 0,1050,40.982333,-71.088333,47,2000,2.4
200005 0 1050 00 5 0,1050,40.771833,-72.4095,31,2000,0
200005 0 1060 00 1 0,1060,40.554667,-70.777833,70,2000,2.7
200005 0 1060 00 2 0,1060,40.766333,-70.984667,56,2000,1.8
200005 0 1060 00 3 0,1060,40.308,-71.177333,90,2000,0.6
200005 0 1060 00 5 0,1060,40.1045,-71.851667,77,2000,0
200005 0 1060 00 6 0,1060,39.973167,-71.639667,98,2000,0
200005 0 1060 00 7 0,1060,40.610167,-71.553333,68,2000,0.3
200005 0 1060 00 8 0,1060,40.475833,-71.3755,69,2000,0.1
200005 0 1060 00 9 0,1060,40.430833,-70.621167,79,2000,1.9
200005 0 1070 00 1 0,1070,40.146833,-70.973667,140,2000,0
200005 0 1070 00 2 0,1070,40.100333,-70.717167,130,2000,0.5
200005 0 1080 00 1 0,1080,39.9005,-71.588167,231,2000,0
200005 0 1080 00 2 0,1080,40.003167,-70.856,277,2000,7.4
200005 0 1090 00 1 0,1090,41.0545,-70.500833,43,2000,1.9
200005 0 1090 00 2 0,1090,40.938833,-70.583,50,2000,1.4
200005 0 1090 00 3 0,1090,41.1475,-70.3075,30,2000,0
200005 0 1090 00 4 0,1090,40.895167,-70.344,42,2000,0.5
200005 0 1090 00 5 0,1090,40.929667,-69.677833,34,2000,0
200005 0 1100 00 1 0,1100,40.353167,-70.487833,88,2000,1.1
200005 0 1240 00 2 0,1240,41.684167,-69.305,186,2000,0
200005 0 1100 00 2 0,1100,40.2265,-70.362,102,2000,0.6
200005 0 1240 00 3 0,1240,41.765833,-69.393,165,2000,0
200005 0 1240 00 4 0,1240,41.2675,-68.984,141,2000,0
200005 0 1100 00 3 0,1100,40.115167,-69.4465,87,2000,0
200005 0 1240 00 5 0,1240,41.844333,-69.667333,157,2000,0
200005 0 1100 00 4 0,1100,40.103333,-69.535833,94,2000,0.4
200005 0 1240 00 6 0,1240,41.894667,-68.413667,200,2000,0.8
200005 0 1250 00 1 0,1250,41.125167,-69.243,52,2000,0
200005 0 1100 00 5 0,1100,40.6085,-69.083167,69,2000,0
200005 0 1250 00 3 0,1250,41.436833,-69.377167,55,2000,0.2
200005 0 1100 00 6 0,1100,40.727,-70.646833,59,2000,1.8
200005 0 1250 00 5 0,1250,41.603333,-69.753167,34,2000,6.4
200005 0 1260 00 1 0,1260,42.232833,-70.3575,61,2000,1.8
200005 0 1100 00 7 0,1100,40.391167,-69.3325,75,2000,0
200005 0 1260 00 2 0,1260,42.524667,-70.387,127,2000,5.5
200005 0 1100 00 8 0,1100,40.2335,-69.3495,84,2000,0
200005 0 1260 00 3 0,1260,42.4905,-70.561667,65,2000,12
200005 0 1110 00 1 0,1110,40.064167,-69.845667,119,2000,0.2
200005 0 1260 00 4 0,1260,42.401833,-70.072333,84,2000,0
200005 0 1110 00 2 0,1110,40.189667,-68.8195,128,2000,0.1
200005 0 1260 00 5 0,1260,42.6955,-70.319167,116,2000,0
200005 0 1120 00 1 0,1120,40.049667,-68.956,209,2000,2.6
200005 0 1270 00 1 0,1270,42.726167,-70.091,136,2000,0
200005 0 1130 00 1 0,1130,40.647,-68.729,64,2000,0
200005 0 1270 00 2 0,1270,43.3365,-70.069333,146,2000,0
200005 0 1130 00 2 0,1130,40.940333,-67.875833,57,2000,0
200005 0 1270 00 3 0,1270,43.011333,-70.192333,162,2000,0
200005 0 1130 00 3 0,1130,40.600333,-68.014833,89,2000,0
200005 0 1270 00 4 0,1270,42.533667,-70.014333,138,2000,0
200005 0 1130 00 4 0,1130,40.7245,-67.315,94,2000,0
200005 0 1280 00 1 0,1280,42.282667,-69.543667,231,2000,0
200005 0 1130 00 5 0,1130,40.844167,-66.9165,92,2000,2.2
200005 0 1280 00 2 0,1280,42.528167,-68.654667,190,2000,0
200005 0 1130 00 6 0,1130,40.568333,-68.706333,65,2000,0
200005 0 1280 00 3 0,1280,42.325,-69.478167,228,2000,0
200005 0 1130 00 7 0,1130,40.983667,-67.5885,64,2000,0
200005 0 1280 00 4 0,1280,42.667333,-69.668167,269,2000,0
200005 0 1130 00 8 0,1130,40.849667,-67.284,87,2000,0
200005 0 1280 00 5 0,1280,41.980667,-69.451667,205,2000,0
200005 0 1130 00 9 0,1130,40.602333,-67.594833,96,2000,1.2
200005 0 1280 00 6 0,1280,42.808333,-69.877,225,2000,0
200005 0 1140 00 1 0,1140,40.6045,-67.109167,170,2000,0
200005 0 1280 00 7 0,1280,42.271833,-69.810333,228,2000,0
200005 0 1140 00 2 0,1140,40.237,-68.4735,155,2000,0
200005 0 1290 00 1 0,1290,42.191,-68.073,203,2000,0
200005 0 1140 00 3 0,1140,40.317167,-68.307333,141,2000,0
200005 0 1290 00 2 0,1290,42.228,-66.351167,217,2000,0
200005 0 1150 00 1 0,1150,40.402167,-68.164333,192,2000,4.6
200005 0 1290 00 3 0,1290,42.262167,-65.986833,235,2000,0
200005 0 1160 00 1 0,1160,41.978833,-66.913,61,2000,0
200005 0 1290 00 4 0,1290,42.612167,-68.286333,188,2000,0.7
200005 0 1160 00 10 ,1160,41.812167,-66.199667,83,2000,0
200005 0 1290 00 5 0,1290,42.4815,-66.394,246,2000,1.2
200005 0 1160 00 2 0,1160,41.398167,-67.049,60,2000,3.2
200005 0 1290 00 6 0,1290,42.682833,-68.417333,197,2000,0
200005 0 1160 00 3 0,1160,40.934,-66.720667,92,2000,0
200005 0 1290 00 7 0,1290,42.2305,-67.976167,220,2000,1
200005 0 1160 00 4 0,1160,41.9005,-66.819667,62,2000,1.5
200005 0 1290 00 8 0,1290,42.187833,-67.479833,222,2000,1.1
200005 0 1160 00 5 0,1160,41.320833,-66.968667,65,2000,1.8
200005 0 1300 00 1 0,1300,42.3475,-67.019833,303,2000,0
200005 0 1710 00 2 0,1710,38.262333,-73.748333,111,2000,0
200005 0 1160 00 6 0,1160,41.776167,-66.748667,64,2000,1.7
200005 0 1300 00 2 0,1300,42.394167,-67.041167,350,2000,0
200005 0 1010 00 1 0,1010,40.036333,-73.793167,30,2000,0
200005 0 1730 00 1 0,1730,39.265667,-73.952333,30,2000,0
200005 0 1160 00 7 0,1160,41.530667,-67.0825,58,2000,2.5
200005 0 1300 00 3 0,1300,42.317167,-66.611,286,2000,0
200005 0 1010 00 2 0,1010,40.1485,-73.145667,44,2000,0
200005 0 1730 00 2 0,1730,39.142833,-73.851833,34,2000,0
200005 0 1160 00 8 0,1160,42.055833,-66.130833,93,2000,0
200005 0 1340 00 1 0,1340,43.859,-66.809833,130,2000,0
